Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm)
2024 235 23:22:31, 106.485, 15.818,106.485, 15.818,0, 28.6,  0.4, 12.1, 28.6,  0.0, 17.6, 28.2, 16.4, 16.3, -35.6, 16.3, 16.3, -26.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -78.4, -106.7, -94.9, -78.4, -107.0, -111.4, -100.8, -41.7, -41.6, -128.0, -41.7, -41.6, -128.0
2024 235 23:22:32, 106.580, 15.705,106.580, 15.704,0, 28.6,  0.3, 12.0, 28.6,  0.0, 17.6, 28.2, 16.3, 16.3, -28.1, 16.4, 16.4, -23.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -78.5, -106.7, -95.0, -78.5, -107.0, -111.4, -100.8, -41.7, -41.7, -96.0, -41.7, -41.7, -128.0
2024 235 23:22:33, 106.674, 15.590,106.674, 15.591,0, 28.4,  0.4, 11.7, 28.4,  0.0, 17.6, 28.2, 16.2, 16.2, -26.8, 16.3, 16.2, -26.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -78.6, -106.7, -95.3, -78.6, -107.0, -111.4, -100.8, -41.7, -41.8, -128.0, -41.8, -41.8, -128.0
2024 235 23:22:34, 106.767, 15.477,106.767, 15.478,0, 28.3,  0.4, 11.4, 28.3,  0.0, 16.4, 27.8, 16.2, 16.2, -26.8, 16.2, 16.2, -26.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -78.7, -106.7, -95.6, -78.7, -107.0, -112.6, -101.2, -41.9, -41.9, -93.8, -41.9, -41.9, -128.0
2024 235 23:22:35, 106.859, 15.365,106.859, 15.365,0, 28.3,  0.4, 11.2, 28.3,  0.0, 16.4, 27.8, 16.2, 16.3, -26.7, 16.2, 16.3, -26.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -78.8, -106.7, -95.8, -78.8, -107.0, -112.6, -101.2, -41.9, -41.9, -128.0, -42.0, -42.1, -128.0
2024 235 23:22:36, 106.951, 15.253,106.951, 15.254,0, 28.1,  0.4, 10.9, 28.1,  0.0, 16.4, 27.8, 16.3, 16.2, -26.9, 16.3, 16.2, -25.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -78.9, -106.7, -96.1, -78.9, -107.0, -112.6, -101.2, -42.1, -42.1, -95.2, -42.2, -42.2, -128.0
2024 235 23:22:37, 107.041, 15.144,107.041, 15.143,0, 28.1,  0.4, 10.6, 28.1,  0.0, 16.4, 27.8, 16.2, 16.2, -25.5, 16.2, 16.2, -27.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.0, -106.7, -96.4, -79.0, -107.0, -112.6, -101.2, -42.2, -42.1, -128.0, -42.3, -42.2, -128.0
2024 235 23:22:38, 107.131, 15.033,107.132, 15.032,0, 28.0,  0.3, 10.4, 28.0,  0.0, 16.4, 27.8, 16.2, 16.2, -25.7, 16.2, 16.2, -26.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.0, -106.7, -96.6, -79.0, -107.0, -112.6, -101.2, -42.3, -42.2, -95.4, -42.2, -42.3, -128.0
2024 235 23:22:39, 107.221, 14.919,107.221, 14.922,0, 27.9,  0.4, 10.2, 27.9,  0.0, 14.9, 27.3, 16.1, 16.1, -27.9, 16.2, 16.2, -24.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.2, -106.7, -96.8, -79.2, -107.0, -114.0, -101.7, -42.4, -42.4, -128.0, -42.4, -42.4, -128.0
2024 235 23:22:40, 107.310, 14.813,107.310, 14.812,0, 27.7,  0.4,  9.8, 27.7,  0.0, 14.9, 27.3, 16.2, 16.2, -16.9, 16.1, 16.1, -26.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.3, -106.7, -97.2, -79.3, -107.0, -114.0, -101.7, -42.5, -42.5, -95.0, -42.5, -42.5, -128.0
2024 235 23:22:41, 107.388, 14.713,107.389, 14.714,0, 27.6,  0.3,  9.5, 27.6,  0.0, 14.9, 27.3, 16.2, 16.2, -16.9, 16.1, 16.1, -26.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.4, -106.7, -97.5, -79.4, -107.0, -114.0, -101.7, -42.6, -42.5, -94.8, -42.6, -42.7, -128.0
2024 235 23:22:42, 107.477, 14.603,107.477, 14.605,0, 27.6,  0.4,  9.2, 27.6,  0.0, 14.9, 27.3, 16.1, 16.1, -27.3, 16.1, 16.1, -21.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.4, -106.6, -97.8, -79.4, -107.0, -114.0, -101.7, -42.6, -42.7, -94.1, -42.7, -42.8, -128.0
2024 235 23:22:43, 107.573, 14.487,107.572, 14.486,0, 27.5,  0.3,  8.8, 27.5,  0.0, 14.9, 27.3, 16.1, 16.1, -21.3, 16.0, 16.0, -22.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.5, -106.7, -98.2, -79.5, -107.0, -114.0, -101.7, -42.7, -42.8, -96.6, -42.8, -42.7, -128.0
2024 235 23:22:44, 107.659, 14.381,107.658, 14.379,0, 27.4,  0.4,  8.4, 27.4,  0.0, 13.7, 26.8, 15.9, 15.8, -27.6, 15.9, 15.9, -28.2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.6, -106.7, -98.6, -79.6, -107.0, -115.3, -102.2, -42.9, -42.9, -94.1, -43.0, -42.9, -128.0
2024 235 23:22:45, 107.743, 14.272,107.744, 14.272,0, 27.4,  0.4,  8.1, 27.4,  0.0, 13.7, 26.8, 15.9, 15.9, -18.4, 15.9, 15.8, -26.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.6, -106.6, -98.9, -79.6, -107.0, -115.3, -102.2, -43.0, -43.0, -94.1, -43.0, -43.0, -128.0
2024 235 23:22:46, 107.828, 14.165,107.828, 14.165,0, 27.3,  0.4,  7.6, 27.3,  0.0, 13.7, 26.8, 15.9, 15.9, -24.2, 15.9, 15.8, -17.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.8, -106.6, -99.4, -79.8, -107.0, -115.3, -102.2, -43.0, -43.0, -94.2, -43.0, -42.9, -128.0
2024 235 23:22:47, 107.912, 14.058,107.913, 14.059,0, 27.2,  0.4,  7.2, 27.2,  0.0, 13.7, 26.8, 15.8, 15.9, -26.6, 15.9, 15.8, -26.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.8, -106.6, -99.8, -79.8, -107.0, -115.3, -102.2, -43.1, -43.0, -94.2, -43.1, -42.9, -128.0
2024 235 23:22:48, 107.997, 13.953,107.996, 13.954,0, 27.2,  0.4,  7.0, 27.2, -0.0, 13.7, 26.8, 15.8, 15.8, -26.3, 15.9, 15.9, -16.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.8, -106.6, -100.0, -79.8, -107.0, -115.3, -102.2, -43.1, -43.1, -100.5, -43.1, -43.0, -128.0
2024 235 23:22:49, 108.080, 13.849,108.079, 13.849,0, 27.1,  0.4,  6.4, 27.1,  0.0, 11.7, 26.6, 16.0, 15.9, -25.2, 15.9, 15.9, -26.4, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -79.9, -106.6, -100.6, -79.9, -107.0, -117.3, -102.4, -43.1, -43.0, -95.1, -43.0, -43.2, -128.0
2024 235 23:22:50, 108.162, 13.743,108.161, 13.744,0, 26.9,  0.4,  5.9, 26.9,  0.0, 11.7, 26.6, 16.0, 15.9, -27.4, 16.0, 16.0, -128.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.1, -106.6, -101.1, -80.1, -107.0, -117.3, -102.4, -43.2, -43.2, -95.3, -43.2, -43.3, -128.0
2024 235 23:22:51, 108.235, 13.650,108.235, 13.650,0, 26.9,  0.4,  5.5, 26.9,  0.0, 11.7, 26.6, 16.0, 15.9, -19.5, 15.9, 15.8, -26.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.1, -106.6, -101.5, -80.1, -107.0, -117.3, -102.4, -43.3, -43.3, -94.8, -43.4, -43.4, -128.0
2024 235 23:22:52, 108.324, 13.538,108.324, 13.536,0, 26.9,  0.4,  5.0, 26.9,  0.0, 11.7, 26.6, 15.9, 15.8, -26.5, 15.8, 15.9, -25.9, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.1, -106.6, -102.0, -80.1, -107.0, -117.3, -102.4, -43.4, -43.3, -94.9, -43.3, -43.4, -128.0
2024 235 23:22:53, 108.397, 13.444,108.397, 13.443,0, 26.8,  0.4,  4.6, 26.8,  0.0, 11.7, 26.6, 15.8, 15.8, -23.1, 15.9, 15.8, -23.9, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.2, -106.6, -102.4, -80.2, -107.0, -117.3, -102.4, -43.4, -43.5, -95.1, -43.4, -43.4, -128.0
2024 235 23:22:54, 108.478, 13.340,108.477, 13.341,0, 26.7,  0.4,  4.2, 26.7,  0.0,  9.1, 26.1, 15.8, 15.7, -27.1, 15.8, 15.7, -23.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.3, -106.7, -102.8, -80.3, -107.0, -119.9, -102.8, -43.6, -43.6, -99.3, -43.5, -43.5, -128.0
2024 235 23:22:55, 108.557, 13.238,108.556, 13.238,0, 26.7,  0.4,  3.7, 26.7,  0.0,  9.1, 26.1, 15.7, 15.6, -26.2, 15.7, 15.6, -8.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.3, -106.6, -103.3, -80.3, -107.0, -119.9, -102.8, -43.6, -43.6, -95.2, -43.6, -43.6, -128.0
2024 235 23:22:56, 108.634, 13.137,108.635, 13.136,0, 26.6,  0.4,  3.3, 26.6,  0.0,  9.1, 26.1, 15.8, 15.7, -27.1, 15.8, 15.8, -16.4, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.4, -106.6, -103.8, -80.4, -107.0, -119.9, -102.8, -43.6, -43.6, -128.0, -43.6, -43.6, -128.0
2024 235 23:22:57, 108.713, 13.034,108.713, 13.035,0, 26.6,  0.4,  2.9, 26.6,  0.0,  9.1, 26.1, 15.5, 15.5, -25.2, 15.6, 15.5, -10.9, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.4, -106.6, -104.1, -80.4, -107.0, -119.9, -102.8, -43.7, -43.7, -94.6, -43.7, -43.7, -128.0
2024 235 23:22:58, 108.799, 12.926,108.799, 12.924,0, 26.5,  0.4,  2.4, 26.5,  0.0,  9.1, 26.1, 15.2, 15.2, -24.4, 15.2, 15.1, -24.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.5, -106.6, -104.7, -80.5, -107.0, -119.9, -102.8, -43.7, -43.7, -93.9, -43.8, -43.8, -128.0
2024 235 23:22:59, 108.869, 12.835,108.868, 12.834,0, 26.5,  0.4,  1.9, 26.5,  0.0,  6.8, 25.8, 15.2, 15.2, -27.2, 15.2, 15.2, -26.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.6, -106.6, -105.1, -80.6, -107.0, -122.2, -103.2, -43.8, -43.8, -94.3, -43.8, -43.8, -128.0
2024 235 23:23:00, 108.953, 12.721,108.952, 12.724,0, 26.5,  0.4,  1.4, 26.5,  0.0,  6.8, 25.8, 15.5, 15.5, -26.1, 15.5, 15.5, -18.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.6, -106.6, -105.6, -80.6, -107.0, -122.2, -103.2, -43.9, -43.9, -93.8, -43.8, -43.9, -128.0
2024 235 23:23:01, 109.021, 12.634,109.021, 12.634,0, 26.4,  0.4,  0.9, 26.4,  0.0,  6.8, 25.8, 15.6, 15.6, -27.0, 15.6, 15.6, -17.6, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.6, -106.6, -106.1, -80.6, -107.0, -122.2, -103.2, -43.7, -43.8, -94.1, -43.9, -43.9, -128.0
2024 235 23:23:02, 109.096, 12.535,109.096, 12.535,0, 26.4,  0.4,  0.4, 26.4,  0.0,  6.8, 25.8, 15.3, 15.3, -22.5, 15.3, 15.2, -22.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.6, -106.6, -106.7, -80.6, -107.0, -122.2, -103.2, -43.8, -43.9, -94.2, -43.9, -43.8, -128.0
2024 235 23:23:03, 109.172, 12.436,109.171, 12.436,0, 26.4,  0.4, -0.2, 26.4,  0.0,  6.8, 25.8, 15.4, 15.4, -17.4, 15.3, 15.3, -27.1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.6, -106.6, -107.2, -80.6, -107.0, -122.2, -103.2, -43.9, -43.9, -96.8, -43.9, -44.0, -128.0
2024 235 23:23:04, 109.245, 12.338,109.246, 12.338,0, 26.3,  0.4, -0.7, 26.3,  0.0,  6.8, 25.8, 15.4, 15.4, -20.7, 15.5, 15.5, -17.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.7, -106.6, -107.8, -80.7, -107.0, -122.2, -103.2, -43.9, -44.0, -94.9, -44.0, -43.9, -128.0
2024 235 23:23:05, 109.328, 12.232,109.327, 12.230,0, 26.4,  0.4, -1.2, 26.4,  0.0,  4.5, 25.7, 15.7, 15.7, -23.7, 15.7, 15.7, -26.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.6, -106.6, -108.2, -80.6, -107.0, -124.5, -103.3, -43.9, -43.9, -98.6, -44.0, -43.9, -128.0
2024 235 23:23:06, 109.401, 12.132,109.401, 12.133,0, 26.3,  0.4, -1.6, 26.3,  0.0,  4.5, 25.7, 15.6, 15.6, -12.9, 15.7, 15.6, -24.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.7, -106.6, -108.6, -80.7, -107.0, -124.5, -103.3, -43.9, -43.9, -95.4, -43.9, -43.9, -128.0
2024 235 23:23:07, 109.475, 12.037,109.474, 12.036,0, 26.2,  0.4, -1.9, 26.2,  0.0,  4.5, 25.7, 15.5, 15.5, -27.6, 15.5, 15.5, -26.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.8, -106.6, -109.0, -80.8, -107.0, -124.5, -103.3, -44.1, -44.0, -101.0, -44.0, -44.0, -128.0
2024 235 23:23:08, 109.546, 11.940,109.546, 11.940,0, 26.2,  0.4, -2.3, 26.2,  0.0,  4.5, 25.7, 15.5, 15.4, -26.6, 15.4, 15.4, -22.0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.9, -106.6, -109.3, -80.9, -107.0, -124.5, -103.3, -44.0, -44.1, -95.0, -44.1, -44.1, -128.0
2024 235 23:23:09, 109.618, 11.844,109.618, 11.843,0, 26.2,  0.4, -2.4, 26.2,  0.0,  4.5, 25.7, 15.4, 15.4, -26.9, 15.5, 15.4, -26.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.8, -106.6, -109.4, -80.8, -107.0, -124.5, -103.3, -44.0, -44.0, -94.4, -44.1, -44.0, -128.0
2024 235 23:23:10, 109.690, 11.745,109.689, 11.748,0, 26.2,  0.4, -2.4, 26.2,  0.0,  2.7, 25.5, 15.6, 15.6, -27.1, 15.6, 15.6, -14.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.8, -106.6, -109.4, -80.8, -107.0, -126.3, -103.5, -44.2, -44.1, -96.2, -44.0, -44.1, -128.0
2024 235 23:23:11, 109.760, 11.653,109.760, 11.652,0, 26.2,  0.4, -2.3, 26.2,  0.0,  2.7, 25.5, 15.6, 15.6, -26.6, 15.7, 15.7, -26.4, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.8, -106.6, -109.3, -80.8, -107.0, -126.3, -103.5, -43.9, -44.1, -94.2, -44.0, -44.1, -128.0
2024 235 23:23:12, 109.831, 11.560,109.831, 11.558,0, 26.3,  0.4, -2.2, 26.3,  0.0,  2.7, 25.5, 15.8, 15.8, -26.9, 15.8, 15.7, -24.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.7, -106.6, -109.2, -80.7, -107.0, -126.3, -103.5, -43.9, -43.9, -93.9, -43.9, -44.0, -128.0
2024 235 23:23:13, 109.900, 11.463,109.901, 11.463,0, 26.3,  0.4, -2.1, 26.3,  0.0,  2.7, 25.5, 15.7, 15.6, -17.1, 15.7, 15.7, -26.7, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.7, -106.6, -109.1, -80.7, -107.0, -126.3, -103.5, -43.9, -44.0, -128.0, -44.0, -44.0, -128.0
2024 235 23:23:14, 109.971, 11.368,109.970, 11.369,0, 26.2,  0.4, -1.9, 26.2,  0.0,  2.7, 25.5, 15.5, 15.5, -26.7, 15.6, 15.6, -25.8, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.9, -106.6, -108.9, -80.9, -107.0, -126.3, -103.5, -44.2, -44.1, -93.8, -44.0, -44.1, -128.0
2024 235 23:23:15, 110.032, 11.285,110.032, 11.285,0, 26.2,  0.4, -1.5, 26.2,  0.0,  2.9, 25.6, 15.6, 15.6, -39.0, 15.5, 15.5, -27.3, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.8, -106.6, -108.5, -80.8, -107.0, -126.1, -103.4, -44.0, -44.0, -128.0, -44.0, -44.1, -128.0
2024 235 23:23:16, 110.101, 11.191,110.101, 11.191,0, 26.2,  0.4, -1.1, 26.2,  0.0,  2.9, 25.6, 15.7, 15.6, -28.3, 15.6, 15.6, -26.5, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -80.8, -106.6, -108.1, -80.8, -107.0, -126.1, -103.4, -44.1, -44.0, -96.0, -44.1, -44.1, -128.0
