Timestamp,Actual Az.,Actual El.,Commanded Az.,Commanded El.,Autotrack Status,Antenna Control Unit Selected Rcvr Strength (dB),Antenna Control Unit X-Band Strength (dB),Antenna Control Unit S-LHC Strength (dB),Antenna Control Unit S-RHC Strength (dB),Antenna Control Unit Rcvr 4 Strength (dB),S-Band LHCP VTR Tracking Receiver  Strength (dB),S-Band RHCP VTR Tracking Receiver  Strength (dB),Cortex CRT-XL 1 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 1 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 1 TMUB Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR1 Eb/N0 Strength (dB),Cortex CRT-XL 2 IFR2 Eb/N0 Strength (dB),Cortex CRT-XL 2 TMUB Eb/N0 Strength (dB),X-Band VTR Tracking Receiver  Strength (dB),Cortex HDR-XXL 1 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 1 DMU1 Q Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 I Eb/N0 Strength (dB),Cortex HDR-XXL 2 DMU1 Q Eb/N0 Strength (dB),S-Band LHCP VTR Tracking Receiver Status,S-Band RHCP VTR Tracking Receiver Status,Cortex CRT-XL 1 IFR1 PLL Status,Cortex CRT-XL 1 IFR1 Bit Sync,Cortex CRT-XL 1 IFR2 PLL Status,Cortex CRT-XL 1 IFR2 Bit Sync,Cortex CRT-XL 1 IFR3 PLL Status,Cortex CRT-XL 1 TMUA PSK Demod,Cortex CRT-XL 1 TMUA Frame Sync,Cortex CRT-XL 1 TMUA Viterbi,Cortex CRT-XL 1 TMUB PSK Demod,Cortex CRT-XL 1 TMUB Bit Sync,Cortex CRT-XL 1 TMUB Frame Sync,Cortex CRT-XL 1 TMUB Viterbi,Cortex CRT-XL 2 IFR1 PLL Status,Cortex CRT-XL 2 IFR1 Bit Sync,Cortex CRT-XL 2 IFR2 PLL Status,Cortex CRT-XL 2 IFR2 Bit Sync,Cortex CRT-XL 2 IFR3 PLL Status,Cortex CRT-XL 2 TMUA PSK Demod,Cortex CRT-XL 2 TMUA Frame Sync,Cortex CRT-XL 2 TMUA Viterbi,Cortex CRT-XL 2 TMUB PSK Demod,Cortex CRT-XL 2 TMUB Bit Sync,Cortex CRT-XL 2 TMUB Frame Sync,Cortex CRT-XL 2 TMUB Viterbi,X-Band VTR Tracking Receiver Status,Cortex HDR-XXL 1 DMU1 Carrier,Cortex HDR-XXL 1 DMU1 Bit Sync,Cortex HDR-XXL 1 DMU1 Bit Sync Q,Cortex HDR-XXL 1 DMU1 Viterbi,Cortex HDR-XXL 1 DMU1 Viterbi Q,Cortex HDR-XXL 1 DMX1 Frame Sync,Cortex HDR-XXL 1 DPU1 Frame Sync,Cortex HDR-XXL 2 DMU1 Carrier,Cortex HDR-XXL 2 DMU1 Bit Sync,Cortex HDR-XXL 2 DMU1 Bit Sync Q,Cortex HDR-XXL 2 DMU1 Viterbi,Cortex HDR-XXL 2 DMU1 Viterbi Q,Cortex HDR-XXL 2 DMX1 Frame Sync,Cortex HDR-XXL 2 DPU1 Frame Sync,PTP 1 Input 1 Status,PTP 1 Input 2 Status,PTP 1 Input 3 Status,PTP 1 Input 4 Status,PTP 1 Input 5 Status,PTP 2 Input 1 Status,PTP 2 Input 2 Status,PTP 2 Input 3 Status,PTP 2 Input 4 Status,PTP 2 Input 5 Status,Antenna Control Unit Selected Rcvr Strength (dBm),Antenna Control Unit X-Band Strength (dBm),Antenna Control Unit S-LHC Strength (dBm),Antenna Control Unit S-RHC Strength (dBm),Antenna Control Unit Rcvr 4 Strength (dBm),S-Band LHCP VTR Tracking Receiver Strength (dBm),S-Band RHCP VTR Tracking Receiver Strength (dBm),Cortex CRT-XL 1 IFR1 IF Level Strength (dBm),Cortex CRT-XL 1 IFR2 IF Level Strength (dBm),Cortex CRT-XL 1 IFR3 IF Level Strength (dBm),Cortex CRT-XL 2 IFR1 IF Level Strength (dBm),Cortex CRT-XL 2 IFR2 IF Level Strength (dBm),Cortex CRT-XL 2 IFR3 IF Level Strength (dBm),X-Band VTR Tracking Receiver Strength (dBm),Cortex HDR-XXL 1 DMU1 IF Level Strength (dBm),Cortex HDR-XXL 2 DMU1 IF Level Strength (dBm)
2024 235 19:09:21, 183.241, 13.620,183.313, 13.592,4, 19.8, 19.8, 21.7, 29.7,  0.0, 21.5, 28.9, 15.9, 18.8, -5.8, 16.0, 18.8, -5.7, 19.4, 12.3, 15.3, 12.2, 15.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.3, -87.3, -85.3, -77.3, -107.0, -113.5, -100.1, -52.5, -39.5, -128.0, -52.5, -39.6, -128.0, -99.6, -29.3, -28.7
2024 235 19:09:22, 183.287, 13.746,183.356, 13.720,4, 19.9, 19.9, 21.8, 29.9,  0.0, 21.5, 28.9, 16.0, 18.9, -5.9, 16.1, 18.9, -6.0, 19.4, 12.3, 15.3, 12.2, 15.2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.1, -87.1, -85.2, -77.2, -107.0, -113.5, -100.1, -52.6, -39.4, -128.0, -52.6, -39.5, -128.0, -99.6, -29.3, -28.7
2024 235 19:09:23, 183.317, 13.871,183.399, 13.849,4, 19.9, 19.9, 21.7, 29.8,  0.0, 21.5, 28.9, 16.1, 19.0, -6.0, 16.2, 19.0, -5.8, 19.4, 12.2, 15.2, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -87.1, -87.1, -85.3, -77.2, -107.0, -113.5, -100.1, -52.8, -39.3, -128.0, -52.7, -39.3, -128.0, -99.6, -29.0, -28.6
2024 235 19:09:24, 183.365, 14.004,183.442, 13.979,4, 20.1, 20.1, 21.5, 29.9,  0.0, 21.5, 28.9, 15.9, 18.9, -6.2, 16.0, 19.0, -5.7, 19.4, 12.2, 15.2, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.9, -86.9, -85.5, -77.1, -107.0, -113.5, -100.1, -52.7, -39.3, -128.0, -52.8, -39.3, -128.0, -99.6, -29.0, -28.6
2024 235 19:09:25, 183.412, 14.141,183.486, 14.109,4, 20.1, 20.1, 21.5, 30.0,  0.0, 21.5, 28.9, 15.8, 18.9, -5.9, 15.9, 18.9, -5.7, 19.4, 12.2, 15.2, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.9, -86.9, -85.5, -77.1, -107.0, -113.5, -100.1, -52.9, -39.3, -128.0, -53.0, -39.3, -128.0, -99.6, -29.0, -28.6
2024 235 19:09:26, 183.450, 14.268,183.531, 14.241,4, 20.2, 20.2, 21.3, 30.0,  0.0, 21.1, 29.2, 15.7, 18.8, -5.9, 15.7, 18.9, -5.7, 19.9, 12.2, 15.2, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.8, -86.8, -85.7, -77.0, -107.0, -114.0, -99.8, -53.1, -39.1, -128.0, -53.0, -39.2, -128.0, -99.1, -29.0, -28.6
2024 235 19:09:27, 183.502, 14.396,183.576, 14.373,4, 20.2, 20.2, 21.1, 30.1,  0.0, 21.1, 29.2, 15.6, 18.9, -5.8, 15.7, 18.9, -5.8, 19.9, 12.2, 15.2, 12.3, 15.3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.8, -86.8, -85.9, -76.9, -107.0, -114.0, -99.8, -53.1, -39.1, -128.0, -53.0, -39.2, -128.0, -99.1, -29.0, -28.6
2024 235 19:09:28, 183.541, 14.532,183.621, 14.507,4, 20.3, 20.3, 21.0, 30.1,  0.0, 21.1, 29.2, 15.8, 18.9, -5.8, 15.8, 18.9, -5.9, 19.9, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.7, -86.7, -86.0, -76.9, -107.0, -114.0, -99.8, -53.4, -39.0, -128.0, -53.5, -39.1, -128.0, -99.1, -28.7, -28.1
2024 235 19:09:29, 183.589, 14.664,183.666, 14.642,4, 20.3, 20.3, 20.7, 30.1,  0.0, 21.1, 29.2, 15.7, 19.0, -5.8, 15.7, 19.0, -5.6, 19.9, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.7, -86.7, -86.3, -76.9, -107.0, -114.0, -99.8, -53.6, -39.0, -128.0, -53.5, -39.0, -128.0, -99.1, -28.7, -28.1
2024 235 19:09:30, 183.636, 14.797,183.713, 14.777,4, 20.4, 20.4, 20.5, 30.2,  0.0, 21.1, 29.2, 15.7, 19.0, -5.9, 15.7, 19.0, -5.7, 19.9, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.6, -86.6, -86.5, -76.8, -107.0, -114.0, -99.8, -53.6, -38.9, -128.0, -53.6, -38.9, -128.0, -99.1, -28.7, -28.1
2024 235 19:09:31, 183.682, 14.940,183.759, 14.914,4, 20.5, 20.5, 20.4, 30.2,  0.0, 20.3, 29.5, 15.8, 19.0, -5.6, 15.8, 19.1, -5.8, 20.2, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.5, -86.5, -86.6, -76.8, -107.0, -114.7, -99.5, -53.8, -38.8, -128.0, -53.9, -38.9, -128.0, -98.8, -28.7, -28.1
2024 235 19:09:32, 183.731, 15.072,183.806, 15.051,4, 20.6, 20.6, 20.2, 30.3,  0.0, 20.3, 29.5, 15.8, 19.0, -5.7, 15.8, 19.1, -5.8, 20.2, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.4, -86.4, -86.8, -76.7, -107.0, -114.7, -99.5, -54.1, -38.8, -128.0, -54.1, -38.9, -128.0, -98.8, -28.7, -28.1
2024 235 19:09:33, 183.780, 15.213,183.854, 15.190,4, 20.6, 20.6, 19.9, 30.3,  0.0, 20.3, 29.5, 15.6, 19.0, -5.7, 15.7, 19.0, -5.7, 20.2, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.4, -86.4, -87.1, -76.7, -107.0, -114.7, -99.5, -54.4, -38.9, -128.0, -54.3, -38.9, -128.0, -98.8, -28.6, -27.8
2024 235 19:09:34, 183.825, 15.356,183.902, 15.330,4, 20.7, 20.7, 19.8, 30.4,  0.0, 20.3, 29.5, 15.6, 18.9, -5.6, 15.7, 19.0, -6.3, 20.2, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.3, -86.3, -87.2, -76.6, -107.0, -114.7, -99.5, -54.5, -38.8, -128.0, -54.4, -38.9, -128.0, -98.8, -28.6, -27.8
2024 235 19:09:35, 183.877, 15.489,183.950, 15.470,4, 20.8, 20.8, 19.6, 30.3,  0.0, 20.3, 29.5, 15.7, 19.0, -5.9, 15.7, 19.0, -5.8, 20.2, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.2, -86.2, -87.4, -76.7, -107.0, -114.7, -99.5, -54.6, -38.8, -128.0, -54.6, -38.9, -128.0, -98.8, -28.6, -27.8
2024 235 19:09:36, 183.918, 15.617,183.995, 15.598,4, 20.9, 20.9, 19.7, 30.4, -0.0, 19.4, 29.7, 15.6, 19.0, -5.8, 15.6, 19.0, -5.8, 20.5, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.1, -86.1, -87.4, -76.6, -107.0, -115.6, -99.3, -54.6, -38.6, -128.0, -54.7, -38.7, -128.0, -98.5, -28.6, -27.8
2024 235 19:09:37, 183.970, 15.765,184.044, 15.741,4, 21.0, 21.0, 19.5, 30.5,  0.0, 19.4, 29.7, 15.6, 19.0, -6.4, 15.6, 19.1, -6.1, 20.5, 12.5, 15.5, 12.5, 15.5, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.1, -86.1, -87.5, -76.5, -107.0, -115.6, -99.3, -54.8, -38.5, -128.0, -54.7, -38.7, -128.0, -98.5, -28.6, -27.8
2024 235 19:09:38, 184.012, 15.903,184.094, 15.885,4, 21.0, 21.0, 19.5, 30.5,  0.0, 19.4, 29.7, 15.4, 19.1, -6.0, 15.5, 19.1, -5.7, 20.5, 12.8, 15.8, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -86.1, -86.1, -87.5, -76.5, -107.0, -115.6, -99.3, -54.8, -38.5, -128.0, -54.8, -38.6, -128.0, -98.5, -28.1, -27.4
2024 235 19:09:39, 184.060, 16.050,184.145, 16.030,4, 21.1, 21.1, 19.4, 30.5,  0.0, 19.4, 29.7, 15.3, 19.1, -5.8, 15.4, 19.2, -6.0, 20.5, 12.8, 15.8, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.9, -85.9, -87.6, -76.5, -107.0, -115.6, -99.3, -54.8, -38.4, -128.0, -54.8, -38.6, -128.0, -98.5, -28.1, -27.4
2024 235 19:09:40, 184.111, 16.195,184.196, 16.176,4, 21.2, 21.2, 19.5, 30.6,  0.0, 19.4, 29.7, 15.3, 19.1, -5.6, 15.4, 19.2, -5.7, 20.5, 12.8, 15.8, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.8, -85.8, -87.5, -76.4, -107.0, -115.6, -99.3, -54.6, -38.4, -128.0, -54.7, -38.6, -128.0, -98.5, -28.1, -27.4
2024 235 19:09:41, 184.172, 16.356,184.253, 16.338,4, 21.2, 21.2, 19.6, 30.6,  0.0, 19.2, 29.9, 15.5, 19.1, -5.6, 15.6, 19.1, -5.7, 20.9, 12.8, 15.8, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.8, -85.8, -87.4, -76.4, -107.0, -115.8, -99.0, -54.6, -38.3, -128.0, -54.7, -38.5, -128.0, -98.1, -28.1, -27.4
2024 235 19:09:42, 184.227, 16.505,184.305, 16.487,4, 21.3, 21.3, 19.8, 30.7,  0.0, 19.2, 29.9, 15.7, 19.1, -6.2, 15.7, 19.1, -5.9, 20.9, 12.8, 15.8, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.7, -85.7, -87.3, -76.3, -107.0, -115.8, -99.0, -54.5, -38.3, -128.0, -54.6, -38.4, -128.0, -98.1, -28.1, -27.4
2024 235 19:09:43, 184.282, 16.652,184.358, 16.637,4, 21.3, 21.3, 19.9, 30.8, -0.0, 19.2, 29.9, 15.8, 19.1, -5.7, 15.7, 19.1, -5.7, 20.9, 13.0, 16.1, 12.7, 15.7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.7, -85.7, -87.1, -76.2, -107.0, -115.8, -99.0, -54.3, -38.1, -128.0, -54.5, -38.2, -128.0, -98.1, -27.7, -27.4
2024 235 19:09:44, 184.335, 16.810,184.412, 16.788,4, 21.4, 21.4, 20.0, 31.0,  0.0, 19.2, 29.9, 15.7, 19.1, -5.9, 15.8, 19.1, -6.1, 20.9, 13.0, 16.1, 13.0, 16.0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.6, -85.6, -87.0, -76.0, -107.0, -115.8, -99.0, -54.2, -38.1, -128.0, -54.2, -38.2, -128.0, -98.1, -27.7, -26.9
2024 235 19:09:45, 184.383, 16.962,184.466, 16.940,4, 21.5, 21.5, 20.2, 31.1,  0.0, 19.2, 29.9, 15.7, 19.1, -5.7, 15.7, 19.1, -6.1, 20.9, 13.0, 16.1, 13.0, 16.0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.5, -85.5, -86.9, -76.0, -107.0, -115.8, -99.0, -54.1, -37.9, -128.0, -54.1, -38.1, -128.0, -98.1, -27.7, -26.9
2024 235 19:09:46, 184.443, 17.109,184.521, 17.094,4, 21.5, 21.5, 20.4, 31.1, -0.0, 19.6, 30.1, 15.8, 19.2, -5.6, 15.8, 19.2, -5.8, 21.2, 13.0, 16.1, 13.0, 16.0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.5, -85.5, -86.6, -75.9, -107.0, -115.4, -98.8, -53.8, -37.9, -128.0, -53.9, -38.1, -128.0, -97.8, -27.7, -26.9
2024 235 19:09:47, 184.488, 17.250,184.570, 17.233,4, 21.5, 21.5, 20.5, 31.2,  0.0, 19.6, 30.1, 15.8, 19.2, -6.0, 15.9, 19.2, -5.7, 21.2, 13.0, 16.1, 13.0, 16.0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.5, -85.5, -86.5, -75.8, -107.0, -115.4, -98.8, -53.8, -37.8, -128.0, -53.7, -37.9, -128.0, -97.8, -27.7, -26.9
2024 235 19:09:48, 184.556, 17.404,184.626, 17.389,4, 21.6, 21.6, 20.7, 31.3, -0.0, 19.6, 30.1, 15.9, 19.2, -5.7, 16.0, 19.2, -5.7, 21.2, 13.2, 16.2, 13.0, 16.0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.4, -85.4, -86.3, -75.7, -107.0, -115.4, -98.8, -53.5, -37.8, -128.0, -53.5, -37.9, -128.0, -97.8, -27.5, -26.9
2024 235 19:09:49, 184.607, 17.579,184.689, 17.562,4, 21.6, 21.6, 20.9, 31.4,  0.0, 19.6, 30.1, 16.1, 19.2, -5.9, 16.2, 19.1, -5.7, 21.2, 13.2, 16.2, 13.1, 16.1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.4, -85.4, -86.1, -75.6, -107.0, -115.4, -98.8, -53.5, -37.8, -128.0, -53.3, -37.8, -128.0, -97.8, -27.5, -26.8
2024 235 19:09:50, 184.668, 17.723,184.740, 17.705,4, 21.7, 21.7, 21.0, 31.5,  0.0, 19.6, 30.1, 16.2, 19.2, -5.8, 16.2, 19.1, -5.8, 21.2, 13.2, 16.2, 13.1, 16.1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.3, -85.3, -86.0, -75.5, -107.0, -115.4, -98.8, -53.2, -37.8, -128.0, -53.3, -37.8, -128.0, -97.8, -27.5, -26.8
2024 235 19:09:51, 184.717, 17.880,184.798, 17.865,4, 21.6, 21.6, 21.2, 31.6,  0.0, 20.5, 30.8, 16.2, 19.2, -5.7, 16.2, 19.2, -5.9, 21.4, 13.2, 16.2, 13.1, 16.1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.4, -85.4, -85.8, -75.4, -107.0, -114.5, -98.2, -53.1, -37.5, -128.0, -53.1, -37.6, -128.0, -97.6, -27.5, -26.8
2024 235 19:09:52, 184.779, 18.038,184.857, 18.026,4, 21.6, 21.6, 21.3, 31.6, -0.0, 20.5, 30.8, 16.2, 19.2, -5.9, 16.2, 19.2, -5.8, 21.4, 13.2, 16.2, 13.1, 16.1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.4, -85.4, -85.7, -75.5, -107.0, -114.5, -98.2, -53.1, -37.5, -128.0, -53.1, -37.6, -128.0, -97.6, -27.5, -26.8
2024 235 19:09:53, 184.838, 18.205,184.916, 18.189,4, 21.6, 21.6, 21.2, 31.7,  0.0, 20.5, 30.8, 16.3, 19.2, -6.1, 16.3, 19.2, -5.8, 21.4, 13.4, 16.4, 13.1, 16.1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -85.4, -85.4, -85.8, -75.3, -107.0, -114.5, -98.2, -53.0, -37.3, -128.0, -52.9, -37.5, -128.0, -97.6, -27.4, -26.8
